QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYA,CLOTHYA_,CLOTHMOA,CLOT_MOA,CLOTHXA,CLOTHXA_
20152,3171751,3,2,1,200,D,4,D,4,E
20152,3171751,4,2,1,200,D,4,D,6,E
20152,3171751,6,2,1,200,D,4,D,29,E
20152,3171951,1,4,1,200,D,5,D,38,E
20152,3171981,1,5,1,200,D,5,D,24,E
20152,3171981,2,5,1,200,D,4,D,18,E
20152,3171991,7,0,1,200,D,3,D,32,D
20152,3172171,24,102,1,200,D,4,D,10,E
20152,3172171,25,102,1,200,D,5,D,10,E
20152,3172221,3,0,1,200,D,5,D,40,D
20152,3172275,2,0,1,200,D,4,D,10,D
20152,3172311,1,4,1,200,D,5,D,154,E
20152,3172471,1,203,1,200,D,5,D,19,E
20152,3172521,10,0,1,200,D,5,D,50,D
20152,3172531,4,0,1,200,D,5,D,60,D
20152,3172701,7,0,1,200,D,3,D,54,D
20152,3172701,8,0,1,200,D,4,D,54,D
20152,3172701,9,0,1,200,D,5,D,54,D
20152,3172771,6,0,1,200,D,3,D,35,D
20152,3172781,3,0,1,200,D,5,D,150,D
20152,3173081,6,0,1,200,D,5,D,200,D
20152,3173241,3,2,1,200,D,4,D,22,E
20152,3173454,5,0,1,200,D,5,D,12,D
20152,3173501,5,0,1,200,D,3,D,.,H
20152,3173501,5,100,1,200,D,3,D,16,E
20152,3173501,5,200,1,200,D,3,D,14,E
20152,3173781,4,0,1,200,D,5,D,40,D
20152,3173831,1,4,1,200,D,4,D,29,E
20152,3173871,16,0,1,200,D,4,D,30,D
20152,3173871,17,0,1,200,D,4,D,.,H
20152,3173871,17,300,1,200,D,4,D,22,E
20152,3173871,17,400,1,200,D,4,D,18,E
20152,3173921,2,1,1,200,D,4,D,428,E
20152,3173951,2,101,1,200,D,4,D,15,E
20152,3174071,3,2,1,200,D,5,D,27,E
20152,3174081,10,0,1,200,D,5,D,.,H
20152,3174081,10,200,1,200,D,5,D,177,E
20152,3174081,10,400,1,200,D,5,D,123,E
20152,3174091,1,2,1,200,D,5,D,9,E
20153,2900555,5,0,2,200,D,4,D,25,D
20153,2900675,3,0,1,200,D,5,D,10,D
20153,2900735,4,0,1,200,D,6,D,.,H
20153,2900735,4,200,1,200,D,6,D,98,E
20153,2900735,4,300,1,200,D,6,D,82,E
20153,2900885,1,103,1,200,D,5,D,25,E
20153,2900885,1,203,1,200,D,5,D,81,E
20153,2900905,5,0,1,200,D,5,D,25,D
20153,2900905,6,0,1,200,D,6,D,40,D
20153,2901415,4,2,1,200,D,5,D,42,E
20153,2901495,1,101,1,200,D,4,D,46,E
20153,2901495,1,201,1,200,D,4,D,17,E
20153,2901855,1,0,1,200,D,5,D,25,F
20153,2902375,1,3,1,200,D,4,D,19,E
20153,2902535,2,102,1,200,D,4,D,7,E
20153,2902535,2,203,1,200,D,4,D,4,E
20153,2902535,3,102,1,200,D,5,D,7,E
20153,2902535,3,203,1,200,D,5,D,4,E
20153,2902735,11,1,1,200,D,6,D,15,E
20153,2902975,1,1,1,200,D,5,D,14,E
20153,2903395,18,0,2,200,D,4,D,45,D
20153,2903675,3,2,1,200,D,4,D,148,E
20153,2903675,4,102,1,200,D,5,D,53,E
20153,2903675,4,203,1,200,D,5,D,22,E
20153,2903675,5,101,1,200,D,6,D,48,E
20153,2903675,5,201,1,200,D,6,D,73,E
20153,2903705,9,0,1,200,D,6,D,50,D
20153,2903875,1,0,1,200,D,6,D,44,D
20153,2904215,3,0,1,200,D,6,D,36,D
20153,2904545,7,0,2,200,D,4,D,.,H
20153,2904545,7,100,2,200,D,4,D,107,E
20153,2904545,7,200,2,200,D,4,D,107,E
20153,2904815,2,202,1,200,D,5,D,5,E
20153,2904815,2,402,1,200,D,5,D,8,E
20153,2905055,4,4,1,200,D,4,D,13,E
20153,2905145,4,3,1,200,D,6,D,45,E
20153,2905185,10,0,1,200,D,6,D,27,D
20153,2905185,11,0,1,200,D,5,D,16,D
20153,2905185,12,0,1,200,D,6,D,48,D
20153,2905255,2,0,1,200,D,5,D,30,D
20153,2905255,15,0,2,200,D,4,D,327,D
20153,2905615,4,0,1,200,D,6,D,73,D
20153,2905645,3,0,1,200,D,5,D,30,D
20153,2905815,3,106,1,200,D,6,D,38,E
20153,2905815,3,304,1,200,D,6,D,34,E
20153,2905865,2,0,1,200,D,6,D,11,D
20153,2905895,1,6,1,200,D,5,D,70,E
20153,2905895,2,5,1,200,D,5,D,73,E
20153,2905895,3,5,1,200,D,5,D,26,E
20153,2905895,4,3,1,200,D,5,D,18,E
20153,2905895,5,5,1,200,D,5,D,73,E
20153,2905895,6,5,1,200,D,5,D,43,E
20153,2905895,7,6,1,200,D,5,D,70,E
20153,2906095,3,3,1,200,D,5,D,9,E
20153,2906175,2,1,1,200,D,5,D,53,E
20153,2906255,3,0,1,200,D,6,D,52,D
20153,2906705,2,102,1,200,D,4,D,7,E
20153,2906705,2,202,1,200,D,4,D,13,E
20153,2906875,2,0,1,200,D,6,D,48,D
20153,2907085,1,2,2,200,D,4,D,10,E
20153,2907395,2,1,1,200,D,4,D,22,E
20153,2907435,1,4,1,200,D,6,D,32,E
20153,2907905,8,2,1,200,D,6,D,25,E
20153,2908295,5,1,1,200,D,4,D,10,E
20153,2908335,2,0,1,200,D,5,D,.,H
20153,2908335,2,100,1,200,D,5,D,12,E
20153,2908335,2,200,1,200,D,5,D,12,E
20153,2908335,2,300,1,200,D,5,D,20,E
20153,2908335,2,500,1,200,D,5,D,10,E
20153,2908985,6,0,1,200,D,6,D,25,D
20153,2909215,2,102,1,200,D,6,D,37,E
20153,2909315,3,2,1,200,D,6,D,11,E
20153,2909865,5,0,2,200,D,4,D,78,D
20153,2910455,2,202,1,200,D,5,D,19,E
20153,2910455,2,302,1,200,D,5,D,49,E
20153,2910455,2,402,1,200,D,5,D,11,E
20153,2910515,3,0,1,200,D,5,D,50,D
20153,2911025,3,0,1,200,D,5,D,.,H
20153,2911025,3,200,1,200,D,5,D,76,E
20153,2911025,3,300,1,200,D,5,D,32,E
20153,2911035,1,1,1,200,D,6,D,30,E
20153,2911255,2,3,1,200,D,5,D,233,E
20153,2911775,1,3,1,200,D,5,D,49,E
20153,2911895,6,0,1,200,D,5,D,.,H
20153,2911895,6,200,1,200,D,5,D,21,E
20153,2911895,6,300,1,200,D,5,D,54,E
20153,2922515,2,3,1,200,D,7,D,24,E
20153,2922725,10,0,1,200,D,6,D,120,D
20153,2922745,5,0,1,200,D,6,D,11,D
20153,2922745,8,1,1,200,D,7,D,10,E
20153,2923695,8,3,1,200,D,6,D,42,E
20153,2923695,9,5,1,200,D,6,D,99,E
20153,2923775,2,0,1,200,D,7,D,49,D
20153,2923995,2,0,1,200,D,5,D,69,D
20153,2924335,7,0,1,200,D,6,D,50,D
20153,2924375,5,2,2,200,D,5,D,22,E
20153,2924415,3,1,1,200,D,7,D,8,E
20153,2924575,1,301,1,200,D,6,D,8,E
20153,2925105,1,0,1,200,D,6,D,155,D
20153,2925215,4,0,1,200,D,6,D,44,D
20153,2925255,7,0,1,200,D,6,D,25,D
20153,2926135,9,1,2,200,D,5,D,65,E
20153,2926535,2,0,1,200,D,6,D,80,D
20153,2926785,11,2,1,200,D,5,D,19,E
20153,2926785,13,3,1,200,D,7,D,18,E
20153,2927185,2,1,1,200,D,5,D,102,E
20153,2927195,6,0,2,200,D,5,D,20,D
20153,2927455,8,3,1,200,D,6,D,2,E
20153,2927915,4,1,1,200,D,7,D,22,E
20153,2927915,9,2,2,200,D,5,D,31,E
20153,2927945,3,0,1,200,D,7,D,20,D
20153,2927945,4,0,1,200,D,7,D,20,D
20153,2928435,2,0,1,200,D,7,D,18,D
20153,2928765,2,5,1,200,D,7,D,33,E
20153,2928805,2,302,1,200,D,7,D,84,E
20153,2929185,6,0,1,200,D,6,D,100,D
20153,2929715,5,0,1,200,D,5,D,13,D
20153,2929715,6,0,1,200,D,6,D,21,D
20153,2930075,2,0,1,200,D,5,D,.,H
20153,2930075,2,100,1,200,D,5,D,25,E
20153,2930075,2,200,1,200,D,5,D,25,E
20153,2930735,5,0,1,200,D,7,D,50,D
20153,2930735,6,0,1,200,D,7,D,50,D
20153,2930745,4,1,1,200,D,6,D,22,E
20153,2930745,5,1,1,200,D,6,D,22,E
20153,2930745,6,1,1,200,D,6,D,36,E
20153,2931165,2,6,2,200,D,5,D,35,E
20153,2931195,1,0,1,200,D,7,D,30,D
20153,2931295,5,0,1,200,D,7,D,12,D
20153,2931295,6,0,1,200,D,7,D,20,D
20153,2931335,4,4,1,200,D,7,D,49,E
20153,2931445,3,0,1,200,D,6,D,37,D
20153,2931665,2,1,1,200,D,7,D,69,E
20153,2931725,4,0,1,200,D,7,D,80,D
20153,2931855,2,303,1,200,D,7,D,28,E
20153,2931945,2,402,1,200,D,7,D,48,E
20153,2932225,4,101,1,200,D,6,D,53,E
20153,2932225,4,201,1,200,D,6,D,104,E
20153,2932225,6,0,2,200,D,5,D,30,D
20153,2932365,3,0,1,200,D,7,D,60,D
20153,2932565,1,0,1,200,D,5,D,100,D
20153,2932605,2,102,1,200,D,6,D,8,E
20153,2932605,2,203,1,200,D,6,D,17,E
20153,2932635,1,1,1,200,D,7,D,50,E
20153,2932635,2,0,1,200,D,7,D,20,D
20153,2932895,1,203,1,200,D,6,D,25,E
20153,2932895,1,302,1,200,D,6,D,16,E
20153,2932955,6,0,1,200,D,7,D,53,D
20153,2933455,5,1,1,200,D,6,D,12,E
20153,2933545,1,0,1,200,D,6,D,60,D
20153,2933615,4,1,1,200,D,7,D,74,E
20153,2944385,3,1,1,200,D,8,D,26,E
20153,2944895,5,2,1,200,D,6,D,8,E
20153,2945125,3,102,1,200,D,8,D,18,E
20153,2945125,3,202,1,200,D,8,D,10,E
20153,2945325,3,0,1,200,D,8,D,65,D
20153,2945435,9,0,1,200,D,8,D,148,D
20153,2945545,7,0,1,200,D,7,D,65,D
20153,2945545,8,0,1,200,D,6,D,75,D
20153,2945545,9,0,1,200,D,7,D,75,D
20153,2945545,15,0,1,200,D,7,D,20,D
20153,2946615,1,1,1,200,D,7,D,177,E
20153,2946705,1,2,1,200,D,7,D,25,E
20153,2947205,14,0,1,200,D,7,D,125,D
20153,2947415,3,2,1,200,D,6,D,16,E
20153,2947675,2,0,1,200,D,8,D,15,D
20153,2947885,12,0,1,200,D,6,D,64,D
20153,2948125,2,102,1,200,D,6,D,43,E
20153,2948125,2,204,1,200,D,6,D,11,E
20153,2948225,9,0,1,200,D,8,D,27,D
20153,2948225,18,0,2,200,D,6,D,.,H
20153,2948225,18,100,2,200,D,6,D,15,E
20153,2948225,18,200,2,200,D,6,D,15,E
20153,2948335,27,0,1,200,D,8,D,30,D
20153,2948335,28,0,1,200,D,8,D,30,D
20153,2948475,3,1,1,200,D,7,D,16,E
20153,2948515,3,0,1,200,D,7,D,25,D
20153,2948725,4,0,1,200,D,8,D,.,H
20153,2948725,4,200,1,200,D,8,D,39,E
20153,2948725,4,300,1,200,D,8,D,61,E
20153,2948725,4,400,1,200,D,8,D,30,E
20153,2948775,3,3,1,200,D,8,D,132,E
20153,2949265,1,2,1,200,D,7,D,94,E
20153,2949415,2,3,1,200,D,8,D,12,E
20153,2949415,4,1,1,200,D,8,D,30,E
20153,2949485,3,402,1,200,D,8,D,43,E
20153,2949745,5,0,1,200,D,7,D,15,D
20153,2949925,3,4,1,200,D,7,D,27,E
20153,2950025,3,0,1,200,D,6,D,10,D
20153,2950065,3,1,1,200,D,6,D,11,E
20153,2950145,3,3,1,200,D,8,D,3,E
20153,2950155,4,0,1,200,D,7,D,15,D
20153,2950915,9,0,1,200,D,8,D,10,D
20153,2950945,2,0,1,200,D,8,D,54,D
20153,2951065,1,1,1,200,D,6,D,7,E
20153,2951205,2,0,1,200,D,8,D,120,D
20153,2951505,2,103,1,200,D,8,D,103,E
20153,2951505,2,207,1,200,D,8,D,29,E
20153,2952445,7,0,1,200,D,8,D,120,D
20153,2952535,8,0,1,200,D,6,D,12,D
20153,2952535,9,0,1,200,D,6,D,6,D
20153,2952625,2,0,1,200,D,8,D,9,D
20153,2952705,5,0,1,200,D,8,D,10,D
20153,2953335,1,0,1,200,D,8,D,33,D
20153,2953485,4,101,1,200,D,7,D,4,E
20153,2953485,4,301,1,200,D,7,D,18,E
20153,2953555,1,4,1,200,D,8,D,208,E
20153,2954095,4,1,2,200,D,6,D,20,E
20153,2954525,2,0,1,200,D,7,D,50,D
20153,2954635,1,0,1,200,D,7,D,20,D
20153,2954965,1,0,1,200,D,7,D,5,D
20153,2955125,6,2,1,200,D,8,D,28,E
20153,2955935,4,103,1,200,D,8,D,3,E
20153,2955935,4,403,1,200,D,8,D,4,E
20153,2966824,5,2,1,200,D,6,D,26,E
20153,2966924,5,0,1,200,D,6,D,20,D
20153,2967144,4,2,2,200,D,4,D,60,E
20153,2967144,6,2,2,200,D,4,D,9,E
20153,2967384,1,3,1,200,D,5,D,66,E
20153,2968054,1,0,1,200,D,6,D,465,D
20153,2968104,1,1,1,200,D,4,D,214,E
20153,2968464,1,0,1,200,D,6,D,50,D
20153,2969694,3,1,1,200,D,6,D,43,E
20153,2969774,5,0,1,200,D,4,D,60,D
20153,2969894,2,101,2,200,D,4,D,35,E
20153,2969894,2,202,2,200,D,4,D,23,E
20153,2970034,1,102,2,200,D,4,D,19,E
20153,2970034,1,203,2,200,D,4,D,12,E
20153,2970124,4,0,1,200,D,5,D,80,D
20153,2970124,5,0,1,200,D,5,D,120,D
20153,2970254,1,0,1,200,D,5,D,18,D
20153,2970424,7,0,1,200,D,6,D,35,D
20153,2970424,8,0,1,200,D,5,D,55,D
20153,2970574,3,0,1,200,D,6,D,108,D
20153,2971364,6,0,1,200,D,5,D,15,D
20153,2971864,2,102,1,200,D,6,D,39,E
20153,2971864,2,202,1,200,D,6,D,84,E
20153,2972164,4,102,1,200,D,4,D,10,E
20153,2972164,4,203,1,200,D,4,D,19,E
20153,2972164,5,101,1,200,D,5,D,23,E
20153,2972164,5,202,1,200,D,5,D,17,E
20153,2972164,6,102,1,200,D,6,D,9,E
20153,2972164,6,202,1,200,D,6,D,21,E
20153,2973014,1,402,1,200,D,4,D,64,E
20153,2973904,9,5,1,200,D,4,D,63,E
20153,2973904,10,5,1,200,D,5,D,63,E
20153,2973904,11,5,1,200,D,6,D,63,E
20153,2974034,1,102,2,200,D,4,D,11,E
20153,2974034,1,203,2,200,D,4,D,12,E
20153,2974064,4,201,2,200,D,4,D,29,E
20153,2974274,2,0,1,200,D,4,D,53,D
20153,2974394,1,0,1,200,D,4,D,100,D
20153,2974454,5,2,1,200,D,4,D,90,E
20153,2974844,21,0,2,200,D,4,D,100,D
20153,2974944,1,0,1,200,D,6,D,46,D
20153,2974944,2,0,1,200,D,6,D,54,D
20153,2974964,1,0,1,200,D,6,D,2,D
20153,2975114,7,4,1,200,D,4,D,33,E
20153,2975184,1,102,1,200,D,5,D,10,E
20153,2975184,1,202,1,200,D,5,D,20,E
20153,2975184,1,402,1,200,D,5,D,9,E
20153,2975294,1,102,1,200,D,5,D,57,E
20153,2975374,16,0,2,200,D,4,D,33,D
20153,2975654,10,0,1,200,D,6,D,17,D
20153,2975774,2,0,1,200,D,5,D,40,D
20153,2975864,7,0,1,200,D,4,D,48,D
20153,2976304,4,3,2,200,D,4,D,17,E
20153,2976324,3,0,1,200,D,5,D,106,D
20153,2976334,2,0,2,200,D,4,D,.,H
20153,2976334,2,200,2,200,D,4,D,13,E
20153,2976334,2,400,2,200,D,4,D,10,E
20153,2976554,3,0,1,200,D,5,D,64,D
20153,2976914,1,3,1,200,D,5,D,74,E
20153,2977144,6,301,1,200,D,5,D,13,E
20153,2977144,7,102,1,200,D,5,D,11,E
20153,2977144,7,202,1,200,D,5,D,20,E
20153,2977494,5,0,1,200,D,6,D,24,D
20153,2977494,6,0,1,200,D,6,D,18,D
20153,2977494,7,0,1,200,D,6,D,28,D
20153,2977544,5,0,1,200,D,6,D,13,D
20153,2977894,4,0,1,200,D,5,D,16,D
20153,2988834,8,0,1,200,D,5,D,42,D
20153,2988944,1,0,1,200,D,6,D,20,D
20153,2989124,3,0,2,200,D,5,D,12,D
20153,2989134,6,1,2,200,D,5,D,10,E
20153,2989184,11,2,2,200,D,5,D,69,E
20153,2989214,1,2,1,200,D,7,D,64,E
20153,2989485,3,0,1,200,D,5,D,27,D
20153,2989485,5,0,1,200,D,5,D,37,D
20153,2989574,3,103,1,200,D,5,D,6,E
20153,2989574,3,204,1,200,D,5,D,4,E
20153,2989574,3,503,1,200,D,5,D,6,E
20153,2989574,4,103,1,200,D,6,D,7,E
20153,2989574,4,204,1,200,D,6,D,5,E
20153,2989574,4,404,1,200,D,6,D,4,E
20153,2989574,4,503,1,200,D,6,D,7,E
20153,2989574,5,103,1,200,D,7,D,4,E
20153,2989574,5,404,1,200,D,7,D,2,E
20153,2989654,2,0,1,200,D,7,D,9,D
20153,2990004,3,0,1,200,D,7,D,113,D
20153,2990194,10,0,2,200,D,5,D,25,D
20153,2990234,4,2,1,200,D,7,D,72,E
20153,2990904,1,2,1,200,D,6,D,18,E
20153,2991234,2,4,2,200,D,5,D,21,E
20153,2991234,3,2,2,200,D,5,D,12,E
20153,2991394,2,0,1,200,D,6,D,18,D
20153,2991524,2,203,1,200,D,7,D,69,E
20153,2991544,7,3,1,200,D,5,D,145,E
20153,2991544,8,104,1,200,D,6,D,38,E
20153,2991544,8,204,1,200,D,6,D,85,E
20153,2991544,9,104,1,200,D,7,D,36,E
20153,2991544,9,203,1,200,D,7,D,63,E
20153,2992064,3,0,2,200,D,5,D,24,D
20153,2992684,1,0,1,200,D,7,D,10,D
20153,2992714,5,102,1,200,D,6,D,33,E
20153,2992714,5,203,1,200,D,6,D,9,E
20153,2992804,1,0,1,200,D,7,D,49,D
20153,2992804,2,0,1,200,D,7,D,8,D
20153,2992904,3,3,1,200,D,6,D,7,E
20153,2993034,5,2,1,200,D,5,D,28,E
20153,2993114,6,2,1,200,D,7,D,37,E
20153,2993274,1,0,1,200,D,7,D,30,D
20153,2993354,3,0,1,200,D,6,D,113,D
20153,2993814,6,2,1,200,D,6,D,17,E
20153,2993834,2,2,1,200,D,6,D,47,E
20153,2993834,10,202,2,200,D,5,D,65,E
20153,2993944,2,0,1,200,D,5,D,20,D
20153,2994224,22,0,1,200,D,7,D,.,H
20153,2994224,22,100,1,200,D,7,D,40,E
20153,2994224,22,300,1,200,D,7,D,18,E
20153,2994264,1,102,2,200,D,5,D,37,E
20153,2994734,3,0,1,200,D,7,D,10,D
20153,2994864,2,1,1,200,D,7,D,162,E
20153,2995054,4,102,1,200,D,5,D,14,E
20153,2995054,4,204,1,200,D,5,D,13,E
20153,2995124,1,4,1,200,D,7,D,23,E
20153,2995124,2,4,2,200,D,5,D,22,E
20153,2995254,1,0,1,200,D,7,D,50,D
20153,2995254,2,103,2,200,D,5,D,7,E
20153,2995254,2,203,2,200,D,5,D,11,E
20153,2995454,9,0,1,200,D,7,D,108,D
20153,2995634,4,102,1,200,D,6,D,22,E
20153,2995634,4,202,1,200,D,6,D,23,E
20153,2995634,5,101,1,200,D,7,D,26,E
20153,2995634,5,201,1,200,D,7,D,21,E
20153,2995684,3,102,1,200,D,6,D,10,E
20153,2995684,3,203,1,200,D,6,D,25,E
20153,2995684,3,301,1,200,D,6,D,148,E
20153,2995684,3,403,1,200,D,6,D,7,E
20153,2996104,4,6,1,200,D,6,D,56,E
20153,2996104,5,4,1,200,D,7,D,50,E
20153,2996164,3,102,1,200,D,7,D,71,E
20153,2996164,3,202,1,200,D,7,D,35,E
20153,2996164,3,302,1,200,D,7,D,6,E
20153,2996214,6,0,1,200,D,6,D,.,H
20153,2996214,6,100,1,200,D,6,D,12,E
20153,2996214,6,200,1,200,D,6,D,10,E
20153,2996214,6,300,1,200,D,6,D,9,E
20153,2996214,6,400,1,200,D,6,D,9,E
20153,2996544,1,206,1,200,D,7,D,45,E
20153,2996704,1,3,1,200,D,6,D,92,E
20153,2997074,3,103,1,200,D,5,D,15,E
20153,2997074,3,204,1,200,D,5,D,29,E
20153,2997074,3,404,1,200,D,5,D,6,E
20153,2997374,3,0,1,200,D,6,D,10,D
20153,2997454,5,1,1,200,D,7,D,22,E
20153,2997564,3,2,1,200,D,7,D,58,E
20153,2997604,3,3,1,200,D,7,D,20,E
20153,2997674,2,3,2,200,D,5,D,49,E
20153,2997714,1,103,2,200,D,5,D,50,E
20153,2997714,1,204,2,200,D,5,D,9,E
20153,2998034,3,2,1,200,D,7,D,7,E
20153,2998244,4,0,1,200,D,7,D,21,D
20153,2998394,7,0,2,200,D,5,D,10,D
20153,2998454,4,0,1,200,D,6,D,.,H
20153,2998454,4,100,1,200,D,6,D,15,E
20153,2998454,4,200,1,200,D,6,D,13,E
20153,2998454,4,400,1,200,D,6,D,11,E
20153,2998454,4,500,1,200,D,6,D,11,E
20153,2998724,5,0,1,200,D,7,D,11,D
20153,2999204,3,0,1,200,D,7,D,50,D
20153,2999254,2,2,1,200,D,6,D,35,E
20153,2999414,4,0,1,200,D,7,D,.,H
20153,2999414,4,200,1,200,D,7,D,32,E
20153,2999414,4,400,1,200,D,7,D,27,E
20153,2999994,2,103,1,200,D,6,D,28,E
20153,2999994,2,406,1,200,D,6,D,31,E
20153,3000614,1,203,1,200,D,8,D,7,E
20153,3000784,1,0,1,200,D,6,D,100,D
20153,3001734,2,4,1,200,D,8,D,104,E
20153,3002164,3,0,1,200,D,8,D,.,H
20153,3002164,3,100,1,200,D,8,D,21,E
20153,3002164,3,200,1,200,D,8,D,20,E
20153,3002224,6,0,1,200,D,8,D,.,H
20153,3002224,6,200,1,200,D,8,D,27,E
20153,3002224,6,400,1,200,D,8,D,23,E
20153,3002314,1,103,1,200,D,7,D,19,E
20153,3002584,1,201,1,200,D,8,D,20,E
20153,3002744,1,1,1,200,D,8,D,51,E
20153,3002784,5,0,2,200,D,6,D,11,D
20153,3003064,7,0,1,200,D,7,D,250,D
20153,3004114,3,0,1,200,D,8,D,35,D
20153,3004684,1,2,1,200,D,7,D,54,E
20153,3004714,1,102,1,200,D,8,D,47,E
20153,3004714,1,202,1,200,D,8,D,29,E
20153,3004994,10,0,2,200,D,6,D,45,D
20153,3005594,2,0,1,200,D,7,D,54,D
20153,3005844,1,301,1,200,D,8,D,37,G
20153,3005844,1,401,1,200,D,8,D,164,G
20153,3005964,3,0,1,200,D,8,D,30,D
20153,3006964,1,0,1,200,D,7,D,11,D
20153,3007294,3,1,1,200,D,8,D,17,E
20153,3007614,2,5,1,200,D,8,D,92,E
20153,3007794,1,204,1,200,D,8,D,53,E
20153,3008104,3,0,1,200,D,7,D,108,D
20153,3008254,2,0,1,200,D,8,D,170,D
20153,3008254,3,0,1,200,D,8,D,170,D
20153,3008334,5,0,1,200,D,6,D,100,D
20153,3008394,14,1,1,200,D,8,D,13,E
20153,3008404,1,0,1,200,D,7,D,20,D
20153,3008444,4,1,1,200,D,8,D,17,E
20153,3008544,3,3,1,200,D,6,D,115,E
20153,3010554,8,0,1,200,D,7,D,64,D
20153,3010694,2,0,1,200,D,8,D,49,D
20153,3010744,8,0,2,200,D,6,D,54,D
20153,3010864,2,2,1,200,D,8,D,19,E
20153,3010864,3,3,2,200,D,6,D,64,E
20153,3011024,3,0,1,200,D,7,D,110,D
20153,3011184,1,2,1,200,D,8,D,22,E
20153,3034125,12,0,1,200,D,6,D,8,D
20153,3034125,13,0,1,200,D,6,D,15,D
20153,3034125,19,0,2,200,D,4,D,20,D
20153,3045615,5,0,1,200,D,7,D,50,D
20153,3047214,5,0,1,200,D,7,D,250,D
20153,3047563,4,0,1,200,D,7,D,80,D
20153,3047844,2,0,1,200,D,6,D,13,D
20153,3048203,8,0,1,200,D,7,D,.,H
20153,3048203,8,100,1,200,D,7,D,10,E
20153,3048203,8,200,1,200,D,7,D,12,E
20153,3048203,8,300,1,200,D,7,D,9,E
20153,3048203,8,500,1,200,D,7,D,9,E
20153,3048433,6,0,1,200,D,6,D,500,D
20153,3048614,4,3,1,200,D,6,D,23,E
20153,3048924,2,0,1,200,D,6,D,20,D
20153,3049163,2,0,1,200,D,5,D,40,D
20153,3050393,1,3,1,200,D,7,D,79,E
20153,3050803,4,0,1,200,D,5,D,150,D
20153,3051094,3,1,1,200,D,7,D,85,E
20153,3052773,1,1,1,200,D,6,D,136,E
20153,3053524,5,1,1,200,D,6,D,6,E
20153,3053524,8,2,1,200,D,6,D,27,E
20153,3054393,8,0,1,200,D,7,D,10,D
20153,3055853,3,0,1,200,D,7,D,80,D
20153,3055954,1,0,1,200,D,7,D,.,H
20153,3055954,1,100,1,200,D,7,D,7,E
20153,3055954,1,200,1,200,D,7,D,7,E
20153,3056034,3,4,1,200,D,7,D,25,E
20153,3056034,4,1,2,200,D,5,D,18,E
20153,3056114,5,0,1,200,D,6,D,14,D
20153,3056114,6,0,1,200,D,6,D,16,D
20153,3056343,4,0,1,200,D,6,D,25,D
20153,3056343,6,1,1,200,D,5,D,22,E
20153,3056343,7,1,1,200,D,6,D,22,E
20153,3056353,4,0,1,200,D,6,D,10,D
20153,3056603,1,0,1,200,D,7,D,45,D
20153,3056703,3,0,1,200,D,6,D,31,D
20153,3057144,6,0,1,200,D,7,D,.,H
20153,3057144,6,300,1,200,D,7,D,8,E
20153,3057144,6,400,1,200,D,7,D,8,E
20153,3057743,1,0,1,200,D,7,D,30,D
20153,3058613,2,0,2,200,D,5,D,109,D
20153,3058863,2,102,1,200,D,7,D,77,E
20153,3058863,2,202,1,200,D,7,D,197,E
20153,3059703,4,0,1,200,D,7,D,12,D
20153,3059724,3,0,1,200,D,6,D,50,D
20153,3059894,9,0,1,200,D,5,D,48,D
20153,3059904,2,5,1,200,D,6,D,25,G
20153,3060054,4,3,1,200,D,6,D,16,E
20153,3060054,7,2,1,200,D,6,D,26,E
20153,3060054,10,2,1,200,D,6,D,26,E
20153,3060054,11,4,1,200,D,6,D,42,E
20153,3060943,3,0,1,200,D,7,D,50,D
20153,3060963,3,0,1,200,D,6,D,103,D
20153,3062963,2,2,1,200,D,7,D,45,E
20153,3063164,5,0,1,200,D,6,D,12,D
20153,3063304,3,0,1,200,D,7,D,8,D
20153,3063544,9,0,1,200,D,7,D,23,D
20153,3063934,3,0,1,200,D,6,D,60,D
20153,3064273,1,1,1,200,D,6,D,1,E
20153,3065253,2,0,1,200,D,7,D,40,D
20153,3065344,4,0,1,200,D,7,D,40,D
20153,3065703,2,3,2,200,D,5,D,36,E
20153,3065893,4,0,1,200,D,5,D,.,H
20153,3065893,4,300,1,200,D,5,D,36,E
20153,3065893,4,400,1,200,D,5,D,71,E
20153,3066453,10,0,1,200,D,7,D,27,D
20153,3066493,5,0,1,200,D,7,D,15,D
20153,3067444,2,1,1,200,D,6,D,11,E
20153,3067514,3,0,1,200,D,7,D,.,H
20153,3067514,3,300,1,200,D,7,D,20,E
20153,3067514,3,400,1,200,D,7,D,40,E
20153,3067553,4,2,1,200,D,7,D,21,E
20153,3068714,4,0,2,200,D,6,D,20,D
20153,3068834,2,102,1,200,D,8,D,83,E
20153,3068834,2,202,1,200,D,8,D,122,E
20153,3069303,13,0,1,200,D,6,D,.,H
20153,3069303,13,100,1,200,D,6,D,20,E
20153,3069303,13,200,1,200,D,6,D,20,E
20153,3069494,5,0,1,200,D,7,D,15,D
20153,3069523,8,0,1,200,D,8,D,30,D
20153,3069593,12,0,1,200,D,8,D,13,D
20153,3069614,6,0,1,200,D,8,D,20,D
20153,3069614,8,1,2,200,D,6,D,64,E
20153,3070144,1,2,1,200,D,8,D,12,E
20153,3070144,2,2,1,200,D,8,D,12,E
20153,3070213,2,401,1,200,D,7,D,5,E
20153,3070263,1,202,1,200,D,8,D,55,E
